x,y
124.0,17717.85809
125.0,17603.58714
126.0,17929.24377
127.0,18421.28788
128.0,18698.90026
129.0,18390.16389
130.0,17395.93198
131.0,17061.83652
132.0,18588.72352
133.0,17361.45158
134.0,18447.12160
135.0,19325.03514
136.0,18593.24804
137.0,17187.00480
138.0,16865.37618
139.0,18533.56634
140.0,20417.09993
141.0,21759.24163
142.0,21411.21067
143.0,21171.71424
144.0,22229.59563
145.0,25042.35710
146.0,25677.38482
147.0,26079.03862
148.0,27306.82067
149.0,25711.89347
150.0,26044.21878
151.0,26864.51611
152.0,25217.23392
153.0,26290.29022
154.0,25419.76622
155.0,24969.12599
156.0,25113.54171
157.0,25491.54781
158.0,27268.99699
159.0,26937.67251
160.0,28638.89870
161.0,26745.95279
162.0,27506.45206
163.0,27843.44683
164.0,28150.80382
165.0,28383.62432
166.0,27147.14524
167.0,27442.14442
168.0,28411.37410
169.0,29713.45368
170.0,30180.80085
171.0,28514.26706
172.0,28587.98948
173.0,28241.82218
174.0,26954.82623
175.0,27988.04952
176.0,28353.61567
177.0,26533.29429
178.0,27421.73359
179.0,26817.76539
180.0,27071.42438
181.0,28723.29595
182.0,28927.03532
183.0,32225.07729
184.0,32493.64235
185.0,34450.60074
186.0,35783.95129
187.0,35793.91091
188.0,35099.87319
189.0,33985.25749
190.0,34701.57828
191.0,37042.14270
192.0,38145.44889
193.0,38585.40815
194.0,37203.48469
195.0,36476.20547
196.0,37685.68021
197.0,38624.25399
198.0,39494.00551
199.0,40767.52829
200.0,41287.18713
201.0,40786.24431
202.0,41799.82581
203.0,41572.53782
204.0,42832.80410
205.0,42639.37056
206.0,41034.75317
207.0,42650.76399
208.0,41771.86663
209.0,42148.26483
210.0,42705.89158
211.0,43318.40181
212.0,42362.99753
213.0,41200.61039
214.0,40299.74221
215.0,39907.49607
216.0,41901.82578
217.0,41977.18928
218.0,42957.06975
219.0,42783.72791
220.0,44621.38114
221.0,45003.69900
222.0,45065.68331
223.0,46608.59330
224.0,47898.22138
225.0,45980.28746
226.0,46470.59636
227.0,47914.57765
228.0,47592.66198
229.0,48992.56525
230.0,49321.33968
231.0,48694.74247
232.0,49796.78848
233.0,48465.66711
234.0,49146.51592
235.0,49590.95193
236.0,48959.24711
237.0,51230.74831
238.0,51565.99656
239.0,51397.78166
240.0,49301.11951
241.0,49331.11214
242.0,50121.47292
243.0,50981.96176
244.0,51632.50074
245.0,51702.97936
246.0,51026.38780
247.0,51350.02142
248.0,51124.71259
249.0,52623.72104
250.0,51206.58542
251.0,53479.61278
252.0,53288.39624
253.0,54828.18996
254.0,54823.32926
255.0,55662.80512
256.0,57353.04013
257.0,55451.59741
258.0,56540.65162
259.0,56492.45345
260.0,56438.81357
261.0,57465.19612
262.0,59119.30989
263.0,60255.55694
264.0,60356.88639
265.0,60028.84010
266.0,60489.93730
267.0,62380.33585
268.0,63569.72991
269.0,64192.30783
270.0,65278.28895
271.0,65716.56825
272.0,65788.20464
273.0,65635.08449
274.0,67825.79567
275.0,69811.53977
276.0,69877.55539
277.0,69642.11441
278.0,70068.95094
279.0,70976.77229
280.0,73189.74385
281.0,73270.84470
282.0,74211.36957
283.0,74823.51066
284.0,74134.86378
285.0,73672.69596
286.0,74942.66737
287.0,73077.75744
288.0,75749.69531
289.0,77789.90647
290.0,79028.62553
291.0,78868.46042
292.0,80216.76698
293.0,79156.51026
294.0,81417.41522
295.0,81315.26809
296.0,82732.60811
297.0,84290.02084
298.0,84576.96942
299.0,85125.08156
300.0,87819.18442
301.0,86168.20565
302.0,87598.90318
303.0,88039.44455
304.0,90117.82483
305.0,89543.14850
306.0,89674.69494
307.0,92357.62452
308.0,92900.25713
309.0,92352.60951
310.0,92870.15416
311.0,94393.05077
312.0,94976.68612
313.0,97246.50518
314.0,99694.51351
315.0,101603.58873
316.0,100376.15597
317.0,101254.14283
318.0,101780.79534
319.0,103268.94057
320.0,101119.75546
321.0,103875.65743
322.0,103064.41624
323.0,102971.27630
324.0,101602.53438
325.0,102388.90999
326.0,104167.30463
327.0,105768.01163
328.0,105545.31270
329.0,105920.91969
330.0,106265.11846
331.0,107828.45952
332.0,107172.87644
333.0,108840.71508
334.0,110535.46520
335.0,109438.89870
336.0,111220.36785
337.0,113288.30144
338.0,113355.33544
339.0,115663.41113
340.0,117564.98808
341.0,118162.25339
342.0,119736.27599
343.0,122580.65437
344.0,121725.44412
345.0,123646.25610
346.0,124056.14098
347.0,124899.54868
348.0,126166.88454
349.0,126362.72900
350.0,127966.57003
351.0,130889.66823
352.0,131294.38038
353.0,132499.47979
354.0,132425.65765
355.0,134944.94138
356.0,135213.32062
357.0,134763.14809
358.0,136125.58900
359.0,138732.07461
360.0,139780.40317
361.0,139771.01137
362.0,140155.32877
363.0,140757.93038
364.0,141164.21667
365.0,141500.53779
366.0,144558.76567
367.0,143322.89811
368.0,144079.71839
369.0,143673.88301
370.0,146519.02299
371.0,145210.11290
372.0,148056.22875
373.0,149462.34123
374.0,150219.96286
375.0,150093.18786
376.0,149543.87252
377.0,150653.57185
378.0,153006.22049
379.0,154527.93861
380.0,155358.71299
381.0,156432.23796
382.0,157283.41948
383.0,157526.39007
384.0,158912.13316
385.0,160182.50214
386.0,158670.53137
387.0,160094.17059
388.0,160865.33530
389.0,161228.64077
390.0,162236.65381
391.0,163745.20827
392.0,162295.13935
393.0,163187.84835
394.0,164224.79629
395.0,165890.45838
396.0,165152.57458
397.0,165617.11718
398.0,168485.57333
399.0,169130.20267
400.0,169741.07119
401.0,170893.88887
402.0,170914.01829
403.0,170862.27481
404.0,172136.37112
405.0,171777.98808
406.0,173503.04245
407.0,173251.37702
408.0,173915.58927
409.0,174860.16086
410.0,176197.37821
411.0,177487.46660
412.0,178258.16968
413.0,177110.35116
414.0,179552.15626
415.0,180394.00435
416.0,178426.79322
417.0,180996.66511
418.0,180270.58005
419.0,181829.66701
420.0,180831.60621
421.0,182153.78014
422.0,183015.47201
423.0,183959.94073
424.0,185326.45049
425.0,186337.37308
426.0,187459.78060
427.0,188357.82330
428.0,188081.09044
429.0,189408.95086
430.0,191361.44747
431.0,192025.67718
432.0,193318.74349
433.0,193353.28283
434.0,194518.34910
435.0,196813.08601
436.0,197403.53170
437.0,196838.44161
438.0,196779.33606
439.0,196338.38028
440.0,196207.78787
441.0,196586.27758
442.0,197857.71043
443.0,196404.31251
444.0,198384.45985
445.0,197828.96026
446.0,199513.78939
447.0,199031.17052
448.0,199115.16877
449.0,200385.03374
450.0,199743.51950
451.0,200613.43377
452.0,203099.79123
453.0,203396.24705
454.0,203930.41641
455.0,205338.88918
456.0,205998.74739
457.0,208524.23033
458.0,207488.41773
459.0,207891.93335
460.0,208234.48790
461.0,208413.90288
462.0,208343.55004
463.0,210595.60382
464.0,210003.98729
465.0,212488.30907
466.0,215672.62213
467.0,215529.69145
468.0,217549.36272
469.0,217647.39339
470.0,219637.47068
471.0,219795.10159
472.0,220179.04960
473.0,221201.03522
474.0,223423.59568
475.0,223977.44063
476.0,225227.27821
477.0,225374.47939
478.0,227712.33649
479.0,227995.62096
480.0,228084.90834
481.0,228982.10935
482.0,228786.05046
483.0,230904.08578
484.0,230629.99023
485.0,232373.32231
486.0,234786.07108
487.0,235850.07187
488.0,235831.73477
489.0,236512.07950
490.0,238213.53190
491.0,238270.13685
492.0,238996.88565
493.0,240059.51559
494.0,238583.45780
495.0,240542.99370
496.0,241072.80141
497.0,241586.80448
498.0,241212.83590
499.0,243698.50497
500.0,244616.86543
501.0,243553.29233
502.0,244443.69160
503.0,246415.50239
504.0,248487.15614
505.0,250442.71800
506.0,252172.50773
507.0,253423.91215
508.0,257004.62164
509.0,257458.15828
510.0,257377.63730
511.0,257559.47467
512.0,259282.31482
513.0,258434.14295
514.0,259406.67259
515.0,260102.16397
516.0,260612.55896
517.0,262132.20076
518.0,263106.04568
519.0,264662.22188
520.0,266248.22439
521.0,268843.90770
522.0,269445.44899
523.0,270760.53572
524.0,270609.61136
525.0,272233.32342
526.0,273109.97577
527.0,274382.90091
528.0,273893.74495
529.0,274608.51176
530.0,274603.19331
531.0,276170.52152
532.0,277258.20236
533.0,277319.65658
534.0,278724.67478
535.0,279541.91441
536.0,281196.90183
537.0,283739.09331
538.0,285855.82697
539.0,286924.19715
540.0,287420.60076
541.0,290286.39352
542.0,291308.16481
543.0,292404.54833
544.0,294500.15633
545.0,295219.44683
546.0,297058.49522
547.0,297495.44586
548.0,299725.92003
549.0,299420.30249
550.0,301515.78624
551.0,303340.09815
552.0,304081.94678
553.0,304162.34157
554.0,304534.80824
555.0,305567.29721
556.0,305929.01282
557.0,307853.16446
558.0,308711.94899
559.0,311137.73398
560.0,313935.74927
561.0,317005.39160
562.0,318068.91433
563.0,321906.63027
564.0,322992.51013
565.0,322195.38689
566.0,323550.34032
567.0,325260.35293
568.0,326287.90709
569.0,327527.72566
570.0,329331.65498
571.0,330067.48868
572.0,332423.25431
573.0,334131.04295
574.0,334753.83943
575.0,336317.67054
576.0,336385.48045
577.0,336468.70818
578.0,337772.05184
579.0,339204.25993
580.0,341394.37706
581.0,340755.58665
582.0,343125.38924
583.0,345039.79968
584.0,347085.36489
585.0,347529.96072
586.0,348005.37565
587.0,349275.96743
588.0,352184.27200
589.0,353437.49368
590.0,355821.07572
591.0,356032.56889
592.0,358775.93058
593.0,360541.93538
594.0,362729.04825
595.0,363922.92661
596.0,366463.71185
597.0,368985.07845
598.0,367916.66379
599.0,368595.82808
600.0,370162.42994
601.0,370576.28762
602.0,371197.62504
603.0,372297.01335
604.0,372962.35974
605.0,372899.73648
606.0,374298.83995
607.0,372885.99260
608.0,373447.42506
609.0,373785.30028
610.0,375288.11046
611.0,377126.79635
612.0,379045.92538
613.0,378496.86240
614.0,380912.41256
615.0,383704.07607
616.0,383437.48491
617.0,384749.60890
618.0,387186.85528
619.0,388298.78218
620.0,388735.21552
621.0,391675.69434
622.0,392394.71898
623.0,392190.46106
624.0,394107.40214
625.0,394115.47708
626.0,396729.28596
627.0,399236.02448
628.0,401698.32914
629.0,403119.33342
630.0,405128.48919
631.0,407707.65796
632.0,408153.17890
633.0,409302.87298
634.0,410423.71582
635.0,411355.34547
636.0,413747.24723
637.0,413706.18969
638.0,414744.41734
639.0,416192.30267
640.0,417065.03249
641.0,419065.59669
642.0,420190.48842
643.0,421884.42149
644.0,423370.06668
645.0,424914.10336
646.0,425104.68975
647.0,427257.64219
648.0,429251.67090
649.0,430684.70825
650.0,429847.70324
651.0,432319.98159
652.0,432830.12937
653.0,435998.39202
654.0,435798.72006
655.0,438327.75855
656.0,437747.08760
657.0,440576.50676
658.0,441374.77312
659.0,442808.36948
660.0,444363.29547
661.0,445725.07373
662.0,447182.34157
663.0,448084.78110
664.0,447031.12539
665.0,447096.30929
666.0,448985.06312
667.0,449729.71803
668.0,450004.61071
669.0,452440.51550
670.0,453991.70606
671.0,453510.33660
672.0,454495.06028
673.0,456319.28178
674.0,457038.86267
675.0,457766.98817
676.0,457575.61897
677.0,458258.75782
678.0,460563.14050
679.0,462802.48847
680.0,464083.45508
681.0,465579.57000
682.0,467827.93871
683.0,469741.12067
684.0,471363.56945
685.0,473147.76549
686.0,472690.21020
687.0,474449.41390
688.0,475643.53233
689.0,477548.98198
690.0,477262.92175
691.0,479493.55065
692.0,480023.76767
693.0,482695.85300
694.0,483149.23905
695.0,484741.06869
696.0,485513.31619
697.0,485636.46997
698.0,488494.77283
699.0,489097.33624
700.0,492236.32136
701.0,493339.53686
702.0,495924.53711
703.0,496000.09142
704.0,499879.79486
705.0,499489.66439
706.0,501501.58343
707.0,501678.14971
708.0,502648.53107
709.0,504834.06298
710.0,506164.58449
711.0,507813.19490
712.0,510438.35178
713.0,513379.70800
714.0,516671.95720
715.0,519126.38260
716.0,520634.17524
717.0,521747.86031
718.0,522900.42343
719.0,523544.29675
720.0,525884.71671
721.0,528250.64109
722.0,530416.22348
723.0,531981.61344
724.0,532400.93918
725.0,535762.16979
726.0,537557.50609
727.0,538410.63748
728.0,538770.68616
729.0,540214.58737
730.0,540836.73334
731.0,542770.68982
732.0,542977.24005
733.0,544557.09991
734.0,547292.25085
735.0,549403.13781
736.0,551254.86374
737.0,552273.99028
738.0,551488.48672
739.0,554080.67191
740.0,556609.69429
741.0,555065.35663
742.0,556184.55371
743.0,557332.24293
744.0,559279.66924
745.0,560052.15071
746.0,561261.34279
747.0,562647.89131
748.0,564102.48161
749.0,566874.90070
750.0,567317.50903
751.0,569280.50653
752.0,570705.86826
753.0,572313.31522
754.0,572415.06168
755.0,574744.37212
756.0,577629.85228
757.0,579561.77947
758.0,582775.58514
759.0,583743.16187
760.0,584935.87039
761.0,585053.56460
762.0,584798.42773
763.0,586142.86498
764.0,587553.02917
765.0,589734.38545
766.0,592592.50858
767.0,594737.93210
768.0,595557.04775
769.0,595943.75428
770.0,596283.70632
771.0,597941.74530
772.0,599772.75479
773.0,601570.38990
774.0,605680.10445
775.0,605165.32810
776.0,607536.32262
777.0,609905.75435
778.0,611447.68104
779.0,613531.02401
780.0,614148.73204
781.0,614627.60247
782.0,617769.34401
783.0,617700.68490
784.0,618497.27448
785.0,620603.24104
786.0,622530.52385
787.0,623980.72208
788.0,626517.21049
789.0,626710.00705
790.0,629394.84971
791.0,633499.18673
792.0,633611.01699
793.0,632628.28883
794.0,634703.74699
795.0,635132.85794
796.0,636837.96621
797.0,637570.22248
798.0,638954.10638
799.0,640995.12953
800.0,643632.09417
801.0,645165.01333
802.0,647678.48708
803.0,649678.29857
804.0,652001.92680
805.0,653229.63999
806.0,653872.63056
807.0,657076.67274
808.0,657610.64628
809.0,659911.51497
810.0,661685.37124
811.0,663499.72367
812.0,665830.69082
813.0,666697.48578
814.0,666906.34608
815.0,666917.32853
816.0,667812.09534
817.0,668041.37354
818.0,669857.21487
819.0,671561.95281
820.0,672799.19155
821.0,672870.05982
822.0,674612.41677
823.0,676745.43984
824.0,676375.59972
825.0,678985.94319
826.0,681045.80191
827.0,682630.88664
828.0,684012.75539
829.0,685391.40004
830.0,689019.78644
831.0,689832.89618
832.0,689242.52867
833.0,691818.69835
834.0,691103.99674
835.0,692102.31028
836.0,693969.80463
837.0,695256.62233
838.0,697530.67554
839.0,699984.33840
840.0,700886.20643
841.0,702022.88118
842.0,706664.43897
843.0,710221.81140
844.0,710641.45552
845.0,712939.18695
846.0,714084.28557
847.0,716808.10132
848.0,717374.17560
849.0,718423.69821
850.0,719446.06872
851.0,720977.06015
852.0,723399.25954
853.0,725823.33968
854.0,728613.95943
855.0,731050.14442
856.0,733294.23016
857.0,733066.31950
858.0,735119.73568
859.0,734943.70334
860.0,735322.34042
861.0,736722.97986
862.0,737829.05014
863.0,740272.22159
864.0,744075.46807
865.0,744820.92735
866.0,746764.13864
867.0,749366.12138
868.0,750415.17506
869.0,753268.20322
870.0,756352.74479
871.0,759155.53800
872.0,759235.61317
873.0,761496.06606
874.0,764943.34823
875.0,766754.29886
876.0,768267.26909
877.0,771940.77109
878.0,773247.09776
879.0,774711.14654
880.0,776085.85714
881.0,779241.54332
882.0,782437.16128
883.0,783278.05852
884.0,786685.97711
885.0,786539.75535
886.0,786956.51894
887.0,788678.33151
888.0,789424.47035
889.0,790022.13089
890.0,791655.53669
891.0,792239.90741
892.0,792833.71723
893.0,794858.60900
894.0,797700.97030
895.0,799392.23133
896.0,800750.43268
897.0,801943.31726
898.0,804768.36422
899.0,805907.74799
900.0,807400.83018
901.0,809354.91226
902.0,808350.11872
903.0,809401.94880
904.0,810528.33365
905.0,813210.36071
906.0,814581.81479
907.0,816988.70131
908.0,818345.33335
909.0,821594.04522
910.0,824809.69636
911.0,825120.40021
912.0,827035.79200
913.0,828501.89299
914.0,828192.52283
915.0,833025.29382
916.0,832730.81882
917.0,834248.03553
918.0,836951.31770
919.0,838787.15263
920.0,841324.64540
921.0,844539.32388
922.0,847450.85066
923.0,846995.25758
924.0,849193.74596
925.0,852430.83202
926.0,855117.00391
927.0,857025.49944
928.0,859827.15893
929.0,859633.29690
930.0,862264.48542
931.0,863396.19362
932.0,865571.37932
933.0,868151.25466
934.0,869229.66439
935.0,872275.02417
936.0,874138.50347
937.0,875988.44520
938.0,878773.61721
939.0,881096.34866
940.0,882221.61993
941.0,883664.86958
942.0,885540.78428
943.0,887380.90216
944.0,889506.75369
945.0,891547.69851
946.0,894428.94976
947.0,896232.75515
948.0,897565.98205
949.0,901506.04007
950.0,904046.57069
951.0,904910.16803
952.0,907302.42724
953.0,907062.81139
954.0,906709.64449
955.0,906859.53538
956.0,908644.94713
957.0,909526.85650
958.0,911001.84491
959.0,911521.21410
960.0,912568.69752
961.0,916659.85463
962.0,916768.59112
963.0,917448.89197
964.0,919803.04871
965.0,918282.35890
966.0,921573.94415
967.0,921930.99085
968.0,922106.09454
969.0,922363.45746
970.0,922036.34189
971.0,921641.85392
972.0,923046.16751
973.0,925306.30128
974.0,924288.67076
975.0,924960.22888
976.0,924995.84737
977.0,924935.23203
978.0,926957.63969
979.0,929403.13325
980.0,926905.33491
981.0,929356.81688
982.0,928531.13092
983.0,930951.97899
984.0,931908.95287
985.0,932382.50330
986.0,933341.02223
987.0,935173.14092
988.0,935767.07460
989.0,937902.86073
990.0,940472.98830
991.0,942564.77795
992.0,942305.36993
993.0,943290.29165
994.0,943866.97657
995.0,947062.43471
996.0,948966.16465
997.0,952831.21508
998.0,954110.25615
999.0,953065.48513
1000.0,955267.57651
