x,y
134.0,18090.00000
135.0,18360.00000
136.0,18632.00000
137.0,18906.00000
138.0,19182.00000
139.0,19460.00000
140.0,19740.00000
141.0,20022.00000
142.0,20306.00000
143.0,20592.00000
144.0,20880.00000
145.0,21170.00000
146.0,21462.00000
147.0,21756.00000
148.0,22052.00000
149.0,22350.00000
150.0,22650.00000
151.0,22952.00000
152.0,23256.00000
153.0,23562.00000
154.0,23870.00000
155.0,24180.00000
156.0,24492.00000
157.0,24806.00000
158.0,25122.00000
159.0,25440.00000
160.0,25760.00000
161.0,26082.00000
162.0,26406.00000
163.0,26732.00000
164.0,27060.00000
165.0,27390.00000
166.0,27722.00000
167.0,28056.00000
168.0,28392.00000
169.0,28730.00000
170.0,29070.00000
171.0,29412.00000
172.0,29756.00000
173.0,30102.00000
174.0,30450.00000
175.0,30800.00000
176.0,31152.00000
177.0,31506.00000
178.0,31862.00000
179.0,32220.00000
180.0,32580.00000
181.0,32942.00000
182.0,33306.00000
183.0,33672.00000
184.0,34040.00000
185.0,34410.00000
186.0,34782.00000
187.0,35156.00000
188.0,35532.00000
189.0,35910.00000
190.0,36290.00000
191.0,36672.00000
192.0,37056.00000
193.0,37442.00000
194.0,37830.00000
195.0,38220.00000
196.0,38612.00000
197.0,39006.00000
198.0,39402.00000
199.0,39800.00000
200.0,40200.00000
201.0,40602.00000
202.0,41006.00000
203.0,41412.00000
204.0,41820.00000
205.0,42230.00000
206.0,42642.00000
207.0,43056.00000
208.0,43472.00000
209.0,43890.00000
210.0,44310.00000
211.0,44732.00000
212.0,45156.00000
213.0,45582.00000
214.0,46010.00000
215.0,46440.00000
216.0,46872.00000
217.0,47306.00000
218.0,47742.00000
219.0,48180.00000
220.0,48620.00000
221.0,49062.00000
222.0,49506.00000
223.0,49952.00000
224.0,50400.00000
225.0,50850.00000
226.0,51302.00000
227.0,51756.00000
228.0,52212.00000
229.0,52670.00000
230.0,53130.00000
231.0,53592.00000
232.0,54056.00000
233.0,54522.00000
234.0,54990.00000
235.0,55460.00000
236.0,55932.00000
237.0,56406.00000
238.0,56882.00000
239.0,57360.00000
240.0,57840.00000
241.0,58322.00000
242.0,58806.00000
243.0,59292.00000
244.0,59780.00000
245.0,60270.00000
246.0,60762.00000
247.0,61256.00000
248.0,61752.00000
249.0,62250.00000
250.0,62750.00000
251.0,63252.00000
252.0,63756.00000
253.0,64262.00000
254.0,64770.00000
255.0,65280.00000
256.0,65792.00000
257.0,66306.00000
258.0,66822.00000
259.0,67340.00000
260.0,67860.00000
261.0,68382.00000
262.0,68906.00000
263.0,69432.00000
264.0,69960.00000
265.0,70490.00000
266.0,71022.00000
267.0,71556.00000
268.0,72092.00000
269.0,72630.00000
270.0,73170.00000
271.0,73712.00000
272.0,74256.00000
273.0,74802.00000
274.0,75350.00000
275.0,75900.00000
276.0,76452.00000
277.0,77006.00000
278.0,77562.00000
279.0,78120.00000
280.0,78680.00000
281.0,79242.00000
282.0,79806.00000
283.0,80372.00000
284.0,80940.00000
285.0,81510.00000
286.0,82082.00000
287.0,82656.00000
288.0,83232.00000
289.0,83810.00000
290.0,84390.00000
291.0,84972.00000
292.0,85556.00000
293.0,86142.00000
294.0,86730.00000
295.0,87320.00000
296.0,87912.00000
297.0,88506.00000
298.0,89102.00000
299.0,89700.00000
300.0,90300.00000
301.0,90902.00000
302.0,91506.00000
303.0,92112.00000
304.0,92720.00000
305.0,93330.00000
306.0,93942.00000
307.0,94556.00000
308.0,95172.00000
309.0,95790.00000
310.0,96410.00000
311.0,97032.00000
312.0,97656.00000
313.0,98282.00000
314.0,98910.00000
315.0,99540.00000
316.0,100172.00000
317.0,100806.00000
318.0,101442.00000
319.0,102080.00000
320.0,102720.00000
321.0,103362.00000
322.0,104006.00000
323.0,104652.00000
324.0,105300.00000
325.0,105950.00000
326.0,106602.00000
327.0,107256.00000
328.0,107912.00000
329.0,108570.00000
330.0,109230.00000
331.0,109892.00000
332.0,110556.00000
333.0,111222.00000
334.0,111890.00000
335.0,112560.00000
336.0,113232.00000
337.0,113906.00000
338.0,114582.00000
339.0,115260.00000
340.0,115940.00000
341.0,116622.00000
342.0,117306.00000
343.0,117992.00000
344.0,118680.00000
345.0,119370.00000
346.0,120062.00000
347.0,120756.00000
348.0,121452.00000
349.0,122150.00000
350.0,122850.00000
351.0,123552.00000
352.0,124256.00000
353.0,124962.00000
354.0,125670.00000
355.0,126380.00000
356.0,127092.00000
357.0,127806.00000
358.0,128522.00000
359.0,129240.00000
360.0,129960.00000
361.0,130682.00000
362.0,131406.00000
363.0,132132.00000
364.0,132860.00000
365.0,133590.00000
366.0,134322.00000
367.0,135056.00000
368.0,135792.00000
369.0,136530.00000
370.0,137270.00000
371.0,138012.00000
372.0,138756.00000
373.0,139502.00000
374.0,140250.00000
375.0,141000.00000
376.0,141752.00000
377.0,142506.00000
378.0,143262.00000
379.0,144020.00000
380.0,144780.00000
381.0,145542.00000
382.0,146306.00000
383.0,147072.00000
384.0,147840.00000
385.0,148610.00000
386.0,149382.00000
387.0,150156.00000
388.0,150932.00000
389.0,151710.00000
390.0,152490.00000
391.0,153272.00000
392.0,154056.00000
393.0,154842.00000
394.0,155630.00000
395.0,156420.00000
396.0,157212.00000
397.0,158006.00000
398.0,158802.00000
399.0,159600.00000
400.0,160400.00000
401.0,161202.00000
402.0,162006.00000
403.0,162812.00000
404.0,163620.00000
405.0,164430.00000
406.0,165242.00000
407.0,166056.00000
408.0,166872.00000
409.0,167690.00000
410.0,168510.00000
411.0,169332.00000
412.0,170156.00000
413.0,170982.00000
414.0,171810.00000
415.0,172640.00000
416.0,173472.00000
417.0,174306.00000
418.0,175142.00000
419.0,175980.00000
420.0,176820.00000
421.0,177662.00000
422.0,178506.00000
423.0,179352.00000
424.0,180200.00000
425.0,181050.00000
426.0,181902.00000
427.0,182756.00000
428.0,183612.00000
429.0,184470.00000
430.0,185330.00000
431.0,186192.00000
432.0,187056.00000
433.0,187922.00000
434.0,188790.00000
435.0,189660.00000
436.0,190532.00000
437.0,191406.00000
438.0,192282.00000
439.0,193160.00000
440.0,194040.00000
441.0,194922.00000
442.0,195806.00000
443.0,196692.00000
444.0,197580.00000
445.0,198470.00000
446.0,199362.00000
447.0,200256.00000
448.0,201152.00000
449.0,202050.00000
450.0,202950.00000
451.0,203852.00000
452.0,204756.00000
453.0,205662.00000
454.0,206570.00000
455.0,207480.00000
456.0,208392.00000
457.0,209306.00000
458.0,210222.00000
459.0,211140.00000
460.0,212060.00000
461.0,212982.00000
462.0,213906.00000
463.0,214832.00000
464.0,215760.00000
465.0,216690.00000
466.0,217622.00000
467.0,218556.00000
468.0,219492.00000
469.0,220430.00000
470.0,221370.00000
471.0,222312.00000
472.0,223256.00000
473.0,224202.00000
474.0,225150.00000
475.0,226100.00000
476.0,227052.00000
477.0,228006.00000
478.0,228962.00000
479.0,229920.00000
480.0,230880.00000
481.0,231842.00000
482.0,232806.00000
483.0,233772.00000
484.0,234740.00000
485.0,235710.00000
486.0,236682.00000
487.0,237656.00000
488.0,238632.00000
489.0,239610.00000
490.0,240590.00000
491.0,241572.00000
492.0,242556.00000
493.0,243542.00000
494.0,244530.00000
495.0,245520.00000
496.0,246512.00000
497.0,247506.00000
498.0,248502.00000
499.0,249500.00000
500.0,250500.00000
501.0,251502.00000
502.0,252506.00000
503.0,253512.00000
504.0,254520.00000
505.0,255530.00000
506.0,256542.00000
507.0,257556.00000
508.0,258572.00000
509.0,259590.00000
510.0,260610.00000
511.0,261632.00000
512.0,262656.00000
513.0,263682.00000
514.0,264710.00000
515.0,265740.00000
516.0,266772.00000
517.0,267806.00000
518.0,268842.00000
519.0,269880.00000
520.0,270920.00000
521.0,271962.00000
522.0,273006.00000
523.0,274052.00000
524.0,275100.00000
525.0,276150.00000
526.0,277202.00000
527.0,278256.00000
528.0,279312.00000
529.0,280370.00000
530.0,281430.00000
531.0,282492.00000
532.0,283556.00000
533.0,284622.00000
534.0,285690.00000
535.0,286760.00000
536.0,287832.00000
537.0,288906.00000
538.0,289982.00000
539.0,291060.00000
540.0,292140.00000
541.0,293222.00000
542.0,294306.00000
543.0,295392.00000
544.0,296480.00000
545.0,297570.00000
546.0,298662.00000
547.0,299756.00000
548.0,300852.00000
549.0,301950.00000
550.0,303050.00000
551.0,304152.00000
552.0,305256.00000
553.0,306362.00000
554.0,307470.00000
555.0,308580.00000
556.0,309692.00000
557.0,310806.00000
558.0,311922.00000
559.0,313040.00000
560.0,314160.00000
561.0,315282.00000
562.0,316406.00000
563.0,317532.00000
564.0,318660.00000
565.0,319790.00000
566.0,320922.00000
567.0,322056.00000
568.0,323192.00000
569.0,324330.00000
570.0,325470.00000
571.0,326612.00000
572.0,327756.00000
573.0,328902.00000
574.0,330050.00000
575.0,331200.00000
576.0,332352.00000
577.0,333506.00000
578.0,334662.00000
579.0,335820.00000
580.0,336980.00000
581.0,338142.00000
582.0,339306.00000
583.0,340472.00000
584.0,341640.00000
585.0,342810.00000
586.0,343982.00000
587.0,345156.00000
588.0,346332.00000
589.0,347510.00000
590.0,348690.00000
591.0,349872.00000
592.0,351056.00000
593.0,352242.00000
594.0,353430.00000
595.0,354620.00000
596.0,355812.00000
597.0,357006.00000
598.0,358202.00000
599.0,359400.00000
600.0,360600.00000
601.0,361802.00000
602.0,363006.00000
603.0,364212.00000
604.0,365420.00000
605.0,366630.00000
606.0,367842.00000
607.0,369056.00000
608.0,370272.00000
609.0,371490.00000
610.0,372710.00000
611.0,373932.00000
612.0,375156.00000
613.0,376382.00000
614.0,377610.00000
615.0,378840.00000
616.0,380072.00000
617.0,381306.00000
618.0,382542.00000
619.0,383780.00000
620.0,385020.00000
621.0,386262.00000
622.0,387506.00000
623.0,388752.00000
624.0,390000.00000
625.0,391250.00000
626.0,392502.00000
627.0,393756.00000
628.0,395012.00000
629.0,396270.00000
630.0,397530.00000
631.0,398792.00000
632.0,400056.00000
633.0,401322.00000
634.0,402590.00000
635.0,403860.00000
636.0,405132.00000
637.0,406406.00000
638.0,407682.00000
639.0,408960.00000
640.0,410240.00000
641.0,411522.00000
642.0,412806.00000
643.0,414092.00000
644.0,415380.00000
645.0,416670.00000
646.0,417962.00000
647.0,419256.00000
648.0,420552.00000
649.0,421850.00000
650.0,423150.00000
651.0,424452.00000
652.0,425756.00000
653.0,427062.00000
654.0,428370.00000
655.0,429680.00000
656.0,430992.00000
657.0,432306.00000
658.0,433622.00000
659.0,434940.00000
660.0,436260.00000
661.0,437582.00000
662.0,438906.00000
663.0,440232.00000
664.0,441560.00000
665.0,442890.00000
666.0,444222.00000
667.0,445556.00000
668.0,446892.00000
669.0,448230.00000
670.0,449570.00000
671.0,450912.00000
672.0,452256.00000
673.0,453602.00000
674.0,454950.00000
675.0,456300.00000
676.0,457652.00000
677.0,459006.00000
678.0,460362.00000
679.0,461720.00000
680.0,463080.00000
681.0,464442.00000
682.0,465806.00000
683.0,467172.00000
684.0,468540.00000
685.0,469910.00000
686.0,471282.00000
687.0,472656.00000
688.0,474032.00000
689.0,475410.00000
690.0,476790.00000
691.0,478172.00000
692.0,479556.00000
693.0,480942.00000
694.0,482330.00000
695.0,483720.00000
696.0,485112.00000
697.0,486506.00000
698.0,487902.00000
699.0,489300.00000
700.0,490700.00000
701.0,492102.00000
702.0,493506.00000
703.0,494912.00000
704.0,496320.00000
705.0,497730.00000
706.0,499142.00000
707.0,500556.00000
708.0,501972.00000
709.0,503390.00000
710.0,504810.00000
711.0,506232.00000
712.0,507656.00000
713.0,509082.00000
714.0,510510.00000
715.0,511940.00000
716.0,513372.00000
717.0,514806.00000
718.0,516242.00000
719.0,517680.00000
720.0,519120.00000
721.0,520562.00000
722.0,522006.00000
723.0,523452.00000
724.0,524900.00000
725.0,526350.00000
726.0,527802.00000
727.0,529256.00000
728.0,530712.00000
729.0,532170.00000
730.0,533630.00000
731.0,535092.00000
732.0,536556.00000
733.0,538022.00000
734.0,539490.00000
735.0,540960.00000
736.0,542432.00000
737.0,543906.00000
738.0,545382.00000
739.0,546860.00000
740.0,548340.00000
741.0,549822.00000
742.0,551306.00000
743.0,552792.00000
744.0,554280.00000
745.0,555770.00000
746.0,557262.00000
747.0,558756.00000
748.0,560252.00000
749.0,561750.00000
750.0,563250.00000
751.0,564752.00000
752.0,566256.00000
753.0,567762.00000
754.0,569270.00000
755.0,570780.00000
756.0,572292.00000
757.0,573806.00000
758.0,575322.00000
759.0,576840.00000
760.0,578360.00000
761.0,579882.00000
762.0,581406.00000
763.0,582932.00000
764.0,584460.00000
765.0,585990.00000
766.0,587522.00000
767.0,589056.00000
768.0,590592.00000
769.0,592130.00000
770.0,593670.00000
771.0,595212.00000
772.0,596756.00000
773.0,598302.00000
774.0,599850.00000
775.0,601400.00000
776.0,602952.00000
777.0,604506.00000
778.0,606062.00000
779.0,607620.00000
780.0,609180.00000
781.0,610742.00000
782.0,612306.00000
783.0,613872.00000
784.0,615440.00000
785.0,617010.00000
786.0,618582.00000
787.0,620156.00000
788.0,621732.00000
789.0,623310.00000
790.0,624890.00000
791.0,626472.00000
792.0,628056.00000
793.0,629642.00000
794.0,631230.00000
795.0,632820.00000
796.0,634412.00000
797.0,636006.00000
798.0,637602.00000
799.0,639200.00000
800.0,640800.00000
801.0,642402.00000
802.0,644006.00000
803.0,645612.00000
804.0,647220.00000
805.0,648830.00000
806.0,650442.00000
807.0,652056.00000
808.0,653672.00000
809.0,655290.00000
810.0,656910.00000
811.0,658532.00000
812.0,660156.00000
813.0,661782.00000
814.0,663410.00000
815.0,665040.00000
816.0,666672.00000
817.0,668306.00000
818.0,669942.00000
819.0,671580.00000
820.0,673220.00000
821.0,674862.00000
822.0,676506.00000
823.0,678152.00000
824.0,679800.00000
825.0,681450.00000
826.0,683102.00000
827.0,684756.00000
828.0,686412.00000
829.0,688070.00000
830.0,689730.00000
831.0,691392.00000
832.0,693056.00000
833.0,694722.00000
834.0,696390.00000
835.0,698060.00000
836.0,699732.00000
837.0,701406.00000
838.0,703082.00000
839.0,704760.00000
840.0,706440.00000
841.0,708122.00000
842.0,709806.00000
843.0,711492.00000
844.0,713180.00000
845.0,714870.00000
846.0,716562.00000
847.0,718256.00000
848.0,719952.00000
849.0,721650.00000
850.0,723350.00000
851.0,725052.00000
852.0,726756.00000
853.0,728462.00000
854.0,730170.00000
855.0,731880.00000
856.0,733592.00000
857.0,735306.00000
858.0,737022.00000
859.0,738740.00000
860.0,740460.00000
861.0,742182.00000
862.0,743906.00000
863.0,745632.00000
864.0,747360.00000
865.0,749090.00000
866.0,750822.00000
867.0,752556.00000
868.0,754292.00000
869.0,756030.00000
870.0,757770.00000
871.0,759512.00000
872.0,761256.00000
873.0,763002.00000
874.0,764750.00000
875.0,766500.00000
876.0,768252.00000
877.0,770006.00000
878.0,771762.00000
879.0,773520.00000
880.0,775280.00000
881.0,777042.00000
882.0,778806.00000
883.0,780572.00000
884.0,782340.00000
885.0,784110.00000
886.0,785882.00000
887.0,787656.00000
888.0,789432.00000
889.0,791210.00000
890.0,792990.00000
891.0,794772.00000
892.0,796556.00000
893.0,798342.00000
894.0,800130.00000
895.0,801920.00000
896.0,803712.00000
897.0,805506.00000
898.0,807302.00000
899.0,809100.00000
900.0,810900.00000
901.0,812702.00000
902.0,814506.00000
903.0,816312.00000
904.0,818120.00000
905.0,819930.00000
906.0,821742.00000
907.0,823556.00000
908.0,825372.00000
909.0,827190.00000
910.0,829010.00000
911.0,830832.00000
912.0,832656.00000
913.0,834482.00000
914.0,836310.00000
915.0,838140.00000
916.0,839972.00000
917.0,841806.00000
918.0,843642.00000
919.0,845480.00000
920.0,847320.00000
921.0,849162.00000
922.0,851006.00000
923.0,852852.00000
924.0,854700.00000
925.0,856550.00000
926.0,858402.00000
927.0,860256.00000
928.0,862112.00000
929.0,863970.00000
930.0,865830.00000
931.0,867692.00000
932.0,869556.00000
933.0,871422.00000
934.0,873290.00000
935.0,875160.00000
936.0,877032.00000
937.0,878906.00000
938.0,880782.00000
939.0,882660.00000
940.0,884540.00000
941.0,886422.00000
942.0,888306.00000
943.0,890192.00000
944.0,892080.00000
945.0,893970.00000
946.0,895862.00000
947.0,897756.00000
948.0,899652.00000
949.0,901550.00000
950.0,903450.00000
951.0,905352.00000
952.0,907256.00000
953.0,909162.00000
954.0,911070.00000
955.0,912980.00000
956.0,914892.00000
957.0,916806.00000
958.0,918722.00000
959.0,920640.00000
960.0,922560.00000
961.0,924482.00000
962.0,926406.00000
963.0,928332.00000
964.0,930260.00000
965.0,932190.00000
966.0,934122.00000
967.0,936056.00000
968.0,937992.00000
969.0,939930.00000
970.0,941870.00000
971.0,943812.00000
972.0,945756.00000
973.0,947702.00000
974.0,949650.00000
975.0,951600.00000
976.0,953552.00000
977.0,955506.00000
978.0,957462.00000
979.0,959420.00000
980.0,961380.00000
981.0,963342.00000
982.0,965306.00000
983.0,967272.00000
984.0,969240.00000
985.0,971210.00000
986.0,973182.00000
987.0,975156.00000
988.0,977132.00000
989.0,979110.00000
990.0,981090.00000
991.0,983072.00000
992.0,985056.00000
993.0,987042.00000
994.0,989030.00000
995.0,991020.00000
996.0,993012.00000
997.0,995006.00000
998.0,997002.00000
999.0,999000.00000
1000.0,1001000.00000
